bidNtceNo,bidNtceOrd,bidClsfcNo,rbidNo,ntceDivCd,bidNtceNm,prtcptCnum,bidwinnrNm,bidwinnrBizno,bidwinnrCeoNm,bidwinnrAdrs,bidwinnrTelNo,sucsfbidAmt,sucsfbidRate,rlOpengDt,dminsttCd,dminsttNm,rgstDt,fnlSucsfDate,fnlSucsfCorpOfcl
20230116680,000,0,000,통050001,대전하기중 외부환경개선공사,234,명성토건 주식회사,3338801440,이나리,"전라남도 장성군 남면 나노산단3로 44, 201호",061-392-8200,112775376,87.803,2023-01-26 11:00:00,7451000,대전광역시교육청 대전광역시서부교육지원청,2023-01-30 11:09:23,2023-01-30,
20230119636,000,0,000,통050001,2023년 하수도 수선공사(연간단가) 2권역,173,(주)씨엔씨,3148107541,양신구,"대전광역시 유성구 온천로 1412호(봉명동,동아벤처타워)",042-486-3865,318878000,88.461,2023-01-27 11:00:00,3670000,대전광역시 유성구,2023-02-02 11:38:50,2023-02-02,
20230119875,000,0,000,통050001,2023년 하수처리구역 외 하수도 수선공사(연간단가),187,선유건설(주),3148187579,유정선,대전광역시 유성구 학하동로63번길 16-0 (학하동),042-522-7640,161452080,87.748,2023-01-27 11:00:00,3670000,대전광역시 유성구,2023-01-27 17:55:23,2023-01-27,
20230129435,000,0,000,통050001,2023년 하수도 연간단가 준설공사,33,신우건설산업 주식회사,2248147105,백규빈,대전광역시 유성구 학하동로63번길 88-12 (학하동) 1층,042-623-3141,87549000,87.805,2023-02-03 11:00:00,3650000,대전광역시 중구,2023-02-06 11:00:29,2023-02-06,
20230120120,000,0,000,통050001,2023년 하수시설물 준설공사(연간단가),40,유한회사태양건설,4028141905,김성열,"대전광역시 서구 둔산대로117번길 44, 엑스포오피스텔 1017호 (만년동)",042-826-4800,215413500,88.315,2023-01-27 11:00:00,3680000,대전광역시 대덕구,2023-02-03 09:32:49,2023-02-03,
20230226030,000,0,000,통050001,2023년 하수도 연간단가 긴급수선공사(서부지역),180,주식회사 해인물산,3148143912,민병집,"대전광역시 서구 도산로 185, 5층 (변동)",042-533-6586,272303000,88.381,2023-02-24 11:00:00,3650000,대전광역시 중구,2023-03-06 08:14:00,2023-03-06,
20230117493,000,0,000,통050001,장안지구 수리시설개보수사업 토목공사,115,재현건설산업 주식회사,3148130436,최광현,"대전광역시 동구 동서대로1683번길 15-0 (용전동, 3층)",042-625-5000,3002311000,87.5,2023-02-09 11:00:00,D152528,한국농어촌공사 충남지역본부 세종대전금산지사,2023-02-21 17:39:56,2023-02-21,
20230202693,000,0,000,통050001,2023년 대덕산업단지 오폐수 및 우수관로 긴급보수 연간단가공사,171,(주)정진산업개발,1268129690,구본수,"대전광역시 서구 도안대로 55 (관저동), 503호(JJ타워 II)",042-581-0558,52217822,87.752,2023-02-08 11:00:00,6300000,대전광역시,2023-02-20 07:47:08,2023-02-20,
20230203919,001,0,000,통050001,(변경) 대운동장 북측 테니스장 설치공사(토목),130,명성이엔씨 주식회사,3078124300,조임자,대전광역시 유성구 노은서로76번길 57-0 (노은동)명성빌딩 401호,042-471-4677,473897498,90.359,2023-02-08 11:00:00,B350021,한국과학기술원,2023-02-12 21:59:39,2023-02-12,
20230205160,000,0,000,통050001,2023년 하수도 긴급수선공사 연간단가(관내 2구역),178,미래그린건설주식회사,3148174550,이정운,"대전광역시 유성구 계룡로141번길 29-25,2층216호 (봉명동)",042-936-9365,304399990,88.582,2023-02-14 11:00:00,3640000,대전광역시 동구,2023-02-24 16:44:32,2023-02-24,
20230238629,000,0,000,통050001,2023년 제1구역 하수도 긴급수선공사(연간단가),182,유케이건설 주식회사,3058198771,이미영,"대전광역시 유성구 노은서로 235-0 (지족동) , 201호",042-624-0967,240711930,88.37,2023-03-03 11:00:00,3660000,대전광역시 서구,2023-03-08 14:17:08,2023-03-08,
20230238681,000,0,000,통050001,2023년 제2구역 하수도 긴급수선공사(연간단가),182,벧엘이엔지 주식회사,3118130927,임선재,대전광역시 대덕구 아리랑로55번길 64 (신대동),041-522-3260,239056000,88.375,2023-03-03 11:00:00,3660000,대전광역시 서구,2023-03-10 17:33:26,2023-03-10,
20230225852,000,0,000,통050001,2023년 도로 침수대비 배수시설 개량 및 정비공사,177,보우건설 주식회사,3068131939,송중빈,"대전광역시 대덕구 계족산로36번길 15, 3층(중리동)",042-628-0113,86597900,87.75,2023-02-22 11:00:00,3650000,대전광역시 중구,2023-02-22 14:24:35,2023-02-22,
20230243938,000,0,000,통050001,도안대교(상·하) 보수보강공사,178,에스비건설 주식회사,1418700656,홍연숙,"대전광역시 서구 갈마중로8번길 37, 304호 (갈마동)",042-537-4012,45918000,87.747,2023-03-07 11:00:00,6300207,대전광역시 건설관리본부,2023-03-08 16:26:07,2023-03-08,
20230129435,000,0,000,통050001,2023년 하수도 연간단가 준설공사,33,신우건설산업 주식회사,2248147105,백규빈,대전광역시 유성구 학하동로63번길 88-12 (학하동) 1층,042-623-3141,87549000,87.805,2023-02-03 11:00:00,3650000,대전광역시 중구,2023-02-06 11:00:29,2023-02-06,
20230225966,000,0,000,통050001,2023년 하수도 연간단가 긴급수선공사(동부지역),181,(주)해송건설,4088143823,유병석,"대전광역시 동구 대전로 663-2 (인동),2층",042-349-1003,274836500,88.4,2023-02-24 11:00:00,3650000,대전광역시 중구,2023-03-03 16:24:18,2023-03-03,
20230204837,000,0,000,통050001,2023년 하수도 긴급수선공사 연간단가(관내 1구역),175,(주)크린텍,3158133251,김진석,"대전광역시 서구 둔산대로117번길 44, 엑스포오피스텔1차301호 (만년동)",042-524-9400,309803000,88.413,2023-02-14 11:00:00,3640000,대전광역시 동구,2023-02-24 16:45:01,2023-02-24,
20230245342,000,0,000,통050001,2023년 하수처리구역 외 지역 하수도 긴급수선공사(연간단가),184,선유건설(주),3148187579,유정선,대전광역시 유성구 학하동로63번길 16-0 (학하동),042-522-7640,89043000,87.858,2023-03-07 11:00:00,3660000,대전광역시 서구,2023-03-07 13:21:51,2023-03-07,
20230228787,000,0,000,통050001,2023년 하수 BOX 준설공사,156,벧엘이엔지 주식회사,3118130927,임선재,대전광역시 대덕구 아리랑로55번길 64 (신대동),041-522-3260,83057000,87.747,2023-02-24 11:00:00,3640000,대전광역시 동구,2023-03-03 11:41:17,2023-03-03,
20230326692,000,0,000,통050001,대별동 우회도로 개설공사,153,선우건설주식회사,3058186111,강진산,대전광역시 서구 동서대로 1122-1 (변동),042-524-8402,833024018,88.475,2023-03-24 11:00:00,3640000,대전광역시 동구,2023-04-03 16:15:38,2023-04-03,
20230331113,000,0,000,통050001,DD7블록(석봉동 191-23번지 일원) 노후관 개량공사,246,에이스건설 주식회사,3148655499,전운서,대전광역시 동구 태전로153번길 44-0 (삼성동),042-221-8417,466935520,88.536,2023-03-23 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2023-03-29 13:47:41,2023-03-29,
20230353446,000,0,000,통050001,변동 S46블록 외 1개소 노후관 개량공사,199,주안건설주식회사,1268645507,고미숙,대전광역시 서구 벌곡로 1099 (괴곡동),042-587-0900,122703161,87.754,2023-04-04 11:00:00,6300320,대전광역시 상수도사업본부 서부사업소,2023-04-06 14:15:12,2023-04-06,
20230314040,000,0,000,통050001,2023년 하수시설물 긴급보수공사 연간단가(1구역),181,(유) 태안건설,3108107888,김유성,대전광역시 대덕구 신탄진로162번길 156-0 (연축동),042-535-1338,308216965,88.438,2023-03-17 11:00:00,3680000,대전광역시 대덕구,2023-03-22 15:32:43,2023-03-22,
20230238629,000,0,000,통050001,2023년 제1구역 하수도 긴급수선공사(연간단가),182,유케이건설 주식회사,3058198771,이미영,"대전광역시 유성구 노은서로 235-0 (지족동) , 201호",042-624-0967,240711930,88.37,2023-03-03 11:00:00,3660000,대전광역시 서구,2023-03-08 14:17:08,2023-03-08,
20230313606,000,0,000,통050001,산성동 J71블록 일원 노후관 개량공사,261,(주)오성토건,3058126068,오천석,대전광역시 서구 문예로 69 1508  오성빌딩(둔산동),042-488-0255,246790000,88.557,2023-03-16 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2023-03-28 10:15:19,2023-03-28,
20230321218,000,0,000,통050001,2023년 배수불량지역 기계준설공사(연간단가),36,청라산업(주),3058172112,김용선,대전광역시 동구 산서로1586번길 54 (대별동),042-625-4500,343857000,88.378,2023-03-21 11:00:00,3660000,대전광역시 서구,2023-03-27 13:17:28,2023-03-27,
20230314624,000,0,000,통050001,2023년 하수시설물 긴급보수공사 연간단가(2구역),182,(주)물꼬건설,3058191593,박은남,"대전광역시 유성구 유성대로736번길 19, 606호(장대동, 넥스투빌)",042-320-9911,220837660,88.416,2023-03-17 11:00:00,3680000,대전광역시 대덕구,2023-03-22 15:34:05,2023-03-22,
20230238681,000,0,000,통050001,2023년 제2구역 하수도 긴급수선공사(연간단가),182,벧엘이엔지 주식회사,3118130927,임선재,대전광역시 대덕구 아리랑로55번길 64 (신대동),041-522-3260,239056000,88.375,2023-03-03 11:00:00,3660000,대전광역시 서구,2023-03-10 17:33:26,2023-03-10,
20230243938,000,0,000,통050001,도안대교(상·하) 보수보강공사,178,에스비건설 주식회사,1418700656,홍연숙,"대전광역시 서구 갈마중로8번길 37, 304호 (갈마동)",042-537-4012,45918000,87.747,2023-03-07 11:00:00,6300207,대전광역시 건설관리본부,2023-03-08 16:26:07,2023-03-08,
20230330136,000,0,000,통050001,대성동 276-17 배수로 및 도로정비,186,선유건설(주),3148187579,유정선,대전광역시 유성구 학하동로63번길 16-0 (학하동),042-522-7640,73960890,87.749,2023-03-23 11:00:00,3640000,대전광역시 동구,2023-03-23 16:51:04,2023-03-23,
20230245342,000,0,000,통050001,2023년 하수처리구역 외 지역 하수도 긴급수선공사(연간단가),184,선유건설(주),3148187579,유정선,대전광역시 유성구 학하동로63번길 16-0 (학하동),042-522-7640,89043000,87.858,2023-03-07 11:00:00,3660000,대전광역시 서구,2023-03-07 13:21:51,2023-03-07,
20230313965,000,0,000,통050001,문화동 J69블록 일원 노후관 개량공사,196,주식회사삼진정밀,3068111836,정태희,대전광역시 대덕구 대화로132번길 22 (대화동),042-672-3600,131755700,87.749,2023-03-16 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2023-03-28 10:16:46,2023-03-28,
20230339919,000,0,000,통050001,Y21블록(가정동 173-1번지 일원) 노후관 개량공사,193,주식회사 태송산업개발,2608601570,김영철,충청남도 금산군 제원면 인흥동길 56 ,042-585-1788,146527400,87.76,2023-03-28 11:00:00,6300118,대전광역시 상수도사업본부 유성사업소,2023-03-30 13:40:26,2023-03-30,
20230331149,000,0,000,통050001,DD34P(중리동 498-1번지 일원) 노후관 개량공사,250,(주)새롬건설,3788801521,손경심,"충청남도 계룡시 엄사면 엄사중앙로 105-1 , 503호",070-4070-0289,397498460,88.553,2023-03-23 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2023-03-30 13:39:59,2023-03-30,
20230313461,000,0,000,통050001,2023년 지하차도 준설공사,32,주식회사 케이케이,7908602032,이풍한,대전광역시 대덕구 신탄진로162번길 156 (연축동),042-272-3689,26474120,88.197,2023-03-15 11:00:00,3650000,대전광역시 중구,2023-03-16 17:40:41,2023-03-16,
20230405352,000,0,000,통050001,도로상 비점오염저감시설 기계준설공사(연간단가),34,(주)은진건설,3128174137,이진영,대전광역시 유성구 학하동로63번길 88-12 (학하동),042-822-0771,37995230,87.773,2023-04-11 11:00:00,3660000,대전광역시 서구,2023-04-11 13:25:45,2023-04-11,
20230446224,000,0,000,통050001,DD6 외 1개소 블록구축 정비공사,191,동신토건 주식회사,6068639914,김수린,대전광역시 유성구 학하남로19번길 28-15(계산동),042-224-9112,131301555,87.761,2023-05-04 11:00:00,6300114,대전광역시 상수도사업본부 수도시설관리소,2023-05-08 13:34:04,2023-05-08,
20230353446,000,0,000,통050001,변동 S46블록 외 1개소 노후관 개량공사,199,주안건설주식회사,1268645507,고미숙,대전광역시 서구 벌곡로 1099 (괴곡동),042-587-0900,122703161,87.754,2023-04-04 11:00:00,6300320,대전광역시 상수도사업본부 서부사업소,2023-04-06 14:15:12,2023-04-06,
20230411476,000,0,000,통050001,23년 노후 상수관로 교체 및 급수설비 보강공사,185,주식회사 도길건설,2988101298,이금순,"대전광역시 동구 미래길 76, 1층 102호(소제동)",042-625-2410,113694300,87.754,2023-04-17 11:00:00,B550234,국방과학연구소,2023-04-19 14:05:20,2023-04-19,
20230417902,000,0,000,통050001,부사동 J55블록 일원 노후관 개량공사,185,경훈건설(주),3058143510,이광희,대전광역시 중구 산성로 37-1 (산성동) 2층,070-8220-8007,195610700,88.633,2023-04-18 11:00:00,6300116,대전광역시 상수도사업본부 중부사업소,2023-04-25 09:27:17,2023-04-25,
20230422708,000,0,000,통050001,자양동 112-10번지 일원 노후관 개량공사,260,수도테라주식회사,3148190360,현일환,"대전광역시 서구 도학1길 88,101호 (도마동)",042-534-8000,326096330,88.533,2023-04-20 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2023-04-27 10:58:58,2023-04-27,
20230435268,000,0,000,통050001,과학로(카이스트~한국항공우주연구원) 일원 노후관 개량공사,259,주식회사 제이엘건설,3058186561,정화준,"대전광역시 유성구 동서대로656번길 34-5, 5층(용계동,제이엘빌딩)",042-584-5600,283672460,88.531,2023-04-27 11:00:00,6300114,대전광역시 상수도사업본부 수도시설관리소,2023-05-08 13:32:36,2023-05-08,
20230412458,000,0,000,통050001,Y24블록(원촌동 산 44-5번지 일원) 노후관 개량공사,197,채원건설(주),6138152939,박다영,대전광역시 서구 변동로 66(변동),042-536-2010,157166430,87.757,2023-04-14 11:00:00,6300118,대전광역시 상수도사업본부 유성사업소,2023-04-19 08:13:37,2023-04-19,
20230405376,000,0,000,통050001,2023년 지하차도 배수로 준설공사,36,신우건설이엔지 주식회사,6988600460,신현옥,대전광역시 유성구 학산로 5-0 (계산동),042-823-3141,162229610,87.761,2023-04-11 11:00:00,3660000,대전광역시 서구,2023-04-11 13:27:36,2023-04-11,
20230421546,000,0,000,통050001,비래동 472-16번지 일원 하수관거 정비공사,196,주식회사 선경애드,3148607828,권정원,대전광역시 서구 갈마로 149-0 (괴정동),042-533-3220,142076627,87.754,2023-04-19 11:00:00,3680000,대전광역시 대덕구,2023-04-21 08:21:59,2023-04-21,
20230422757,000,0,000,통050001,D55블록(효동 132-14번지 일원) 노후관 개량공사,186,대송제이건설(주),6288802032,박미형,대전광역시 서구 복수남로 56-0 (복수동) 3층 302호,042-342-5337,210758209,88.582,2023-04-20 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2023-04-27 14:36:17,2023-04-27,
20230426449,000,0,000,통050001,대전재생산단 내 배수관 신설공사,182,(주)광남토건,3148110309,김광수,"대전광역시 유성구 유성대로 796, 501호(장대동)",042-825-0214,61894882,87.764,2023-04-24 11:00:00,6300119,대전광역시 상수도사업본부 대덕사업소,2023-04-24 14:24:25,2023-04-24,
20230422729,000,0,000,통050001,D37P블록(자양동 113-4번지 일원) 노후관 개량공사,263,주식회사 제이엘건설,3058186561,정화준,"대전광역시 유성구 동서대로656번길 34-5, 5층(용계동,제이엘빌딩)",042-584-5600,238338500,88.526,2023-04-20 11:00:00,6300318,대전광역시 상수도사업본부 동부사업소,2023-04-27 10:59:22,2023-04-27,
